iter	RMSE
12014	509.8605661
12015	509.8523102
12016	509.8475867
12017	509.8444642
12018	509.8419495
12019	509.8334098
12020	509.8259597
12021	509.8232638
12022	509.8183716
12023	509.8095488
12024	509.8021201
12025	509.7996101
12026	509.7948176
12027	509.7900153
12028	509.7816372
12029	509.7791328
12030	509.7738569
12031	509.7696085
12032	509.7659188
12033	509.7623187
12034	509.7579526
12035	509.7544056
12036	509.7470175
12037	509.7462872
12038	509.739633
12039	509.734597
12040	509.7340035
12041	509.7332751
12042	509.7282553
12043	509.7238569
12044	509.7203204
12045	509.7150573
12046	509.7098079
12047	509.7044051
12048	509.7018956
12049	509.6979574
12050	509.697707
12051	509.695431
12052	509.6918352
12053	509.6866692
12054	509.6806171
12055	509.6746082
12056	509.6664453
12057	509.6583059
12058	509.6577082
12059	509.6495445
12060	509.6407572
12061	509.6384876
12062	509.6377602
12063	509.6350523
12064	509.6342998
12065	509.6259567
12066	509.6216974
12067	509.6143918
12068	509.6063025
12069	509.6055542
12070	509.6048121
12071	509.6005349
12072	509.599183
12073	509.591116
12074	509.5837646
12075	509.5772326
12076	509.5698449
12077	509.5604547
12078	509.559733
12079	509.5578468
12080	509.5514785
12081	509.5441451
12082	509.5360545
12083	509.5285388
12084	509.5252222
12085	509.5244799
12086	509.5237398
12087	509.5144001
12088	509.5059496
12089	509.500912
12090	509.4968938
12091	509.4945448
12092	509.4914354
12093	509.4889476
12094	509.4809342
12095	509.4722191
12096	509.4666217
12097	509.4578961
12098	509.4576945
12099	509.4571807
12100	509.4491951
12101	509.4438534
12102	509.4387628
12103	509.4338524
12104	509.4313688
12105	509.4291087
12106	509.4275296
12107	509.4228851
12108	509.4190914
12109	509.4106718
12110	509.4033623
12111	509.4028699
12112	509.3957061
12113	509.3877111
12114	509.379739
12115	509.3791409
12116	509.3698406
12117	509.3665788
12118	509.3623466
12119	509.3616113
12120	509.3529268
12121	509.3498414
12122	509.3459968
12123	509.3386709
12124	509.3358169
12125	509.3278725
12126	509.3242601
12127	509.3191819
12128	509.3118802
12129	509.3103053
12130	509.3030608
12131	509.2959645
12132	509.2928686
12133	509.2887765
12134	509.2866617
12135	509.2787453
12136	509.2762669
12137	509.2698994
12138	509.2672308
12139	509.2621302
12140	509.2579008
12141	509.2516007
12142	509.2434439
12143	509.2374861
12144	509.2345259
12145	509.2340166
12146	509.228785
12147	509.2195308
12148	509.2108838
12149	509.2053807
12150	509.2018539
12151	509.1982989
12152	509.1932143
12153	509.1867085
12154	509.1827156
12155	509.1820104
12156	509.1812781
12157	509.1764329
12158	509.1758196
12159	509.1685423
12160	509.1662951
12161	509.1627784
12162	509.1535694
12163	509.1528417
12164	509.1491839
12165	509.1443433
12166	509.1438365
12167	509.1394642
12168	509.1392656
12169	509.1385659
12170	509.1307013
12171	509.1234308
12172	509.115118
12173	509.1106493
12174	509.1025008
12175	509.1004624
12176	509.0921852
12177	509.0870964
12178	509.0846343
12179	509.0754766
12180	509.0711117
12181	509.0670549
12182	509.059724
12183	509.0590307
12184	509.0510822
12185	509.0467263
12186	509.0423803
12187	509.0337555
12188	509.025968
12189	509.0235094
12190	509.0202301
12191	509.0129792
12192	509.0077619
12193	509.0037877
12194	508.9974681
12195	508.9952277
12196	508.9939376
12197	508.9899195
12198	508.9874708
12199	508.9781197
12200	508.9768159
12201	508.9733138
12202	508.9685451
12203	508.968347
12204	508.9664653
12205	508.958194
12206	508.9522609
12207	508.9482237
12208	508.9407489
12209	508.9385487
12210	508.932247
12211	508.9316382
12212	508.9236159
12213	508.9196551
12214	508.9161786
12215	508.9156745
12216	508.9063624
12217	508.9020331
12218	508.8942559
12219	508.8865009
12220	508.8825482
12221	508.8774503
12222	508.8758876
12223	508.8756904
12224	508.8717465
12225	508.8701869
12226	508.8610904
12227	508.8595337
12228	508.851804
12229	508.847093
12230	508.8418913
12231	508.8400446
12232	508.8363377
12233	508.8361409
12234	508.8313192
12235	508.8273835
12236	508.8186967
12237	508.8180952
12238	508.8158659
12239	508.8134418
12240	508.8057823
12241	508.8013681
12242	508.7948059
12243	508.7945644
12244	508.792725
12245	508.7846754
12246	508.7765051
12247	508.7742815
12248	508.7718165
12249	508.7670068
12250	508.7667661
12251	508.7628437
12252	508.7626487
12253	508.7577797
12254	508.7572795
12255	508.7552656
12256	508.7505665
12257	508.7485012
12258	508.7433764
12259	508.7359615
12260	508.7320494
12261	508.7278437
12262	508.7224403
12263	508.7219721
12264	508.7143397
12265	508.7141005
12266	508.7125495
12267	508.7078393
12268	508.6993209
12269	508.6916682
12270	508.6845525
12271	508.6793436
12272	508.6769355
12273	508.6760629
12274	508.6723086
12275	508.6641909
12276	508.6555824
12277	508.6517921
12278	508.6472633
12279	508.6457169
12280	508.6406765
12281	508.63583
12282	508.6335083
12283	508.6290231
12284	508.6209307
12285	508.6163308
12286	508.613714
12287	508.6121709
12288	508.6041071
12289	508.6021019
12290	508.5947964
12291	508.5927714
12292	508.5884863
12293	508.5842991
12294	508.5762613
12295	508.5715732
12296	508.5680511
12297	508.5656517
12298	508.5616866
12299	508.5532341
12300	508.5481257
12301	508.5433684
12302	508.5381908
12303	508.5338813
12304	508.5316044
12305	508.5271377
12306	508.5233514
12307	508.5181908
12308	508.5138949
12309	508.5095964
12310	508.5093589
12311	508.5050702
12312	508.5028591
12313	508.4991007
12314	508.494147
12315	508.4869361
12316	508.4847307
12317	508.4774566
12318	508.4731807
12319	508.4686071
12320	508.4653222
12321	508.4613171
12322	508.4565472
12323	508.4559832
12324	508.4489461
12325	508.4456508
12326	508.443795
12327	508.4379343
12328	508.4355408
12329	508.4305205
12330	508.4287019
12331	508.4262349
12332	508.4260433
12333	508.4253691
12334	508.417699
12335	508.4174637
12336	508.4140689
12337	508.4070535
12338	508.4026518
12339	508.3935114
12340	508.3865249
12341	508.3849913
12342	508.3826029
12343	508.3750661
12344	508.3675062
12345	508.3584112
12346	508.3536731
12347	508.3469039
12348	508.3431848
12349	508.3386316
12350	508.3366391
12351	508.3364042
12352	508.3294484
12353	508.3251856
12354	508.3217289
12355	508.3167298
12356	508.3124659
12357	508.3049341
12358	508.3002788
12359	508.2984375
12360	508.2909268
12361	508.2906928
12362	508.2904592
12363	508.28297
12364	508.2762191
12365	508.2713049
12366	508.2622635
12367	508.2554995
12368	508.2515189
12369	508.2466039
12370	508.2391986
12371	508.234648
12372	508.2312019
12373	508.2262284
12374	508.2184984
12375	508.216118
12376	508.2083277
12377	508.20326
12378	508.1993839
12379	508.1955163
12380	508.1925062
12381	508.1922728
12382	508.1880199
12383	508.1843194
12384	508.1825115
12385	508.1740964
12386	508.166169
12387	508.1638022
12388	508.1635691
12389	508.1593486
12390	508.1591161
12391	508.1549085
12392	508.1458132
12393	508.1455813
12394	508.1423692
12395	508.1381166
12396	508.133233
12397	508.1322888
12398	508.1279778
12399	508.1223106
12400	508.1173558
12401	508.110642
12402	508.1058969
12403	508.1019603
12404	508.0977289
12405	508.0910109
12406	508.0886489
12407	508.0839436
12408	508.0815867
12409	508.0770684
12410	508.0686971
12411	508.0654775
12412	508.0609471
12413	508.0571018
12414	508.0485433
12415	508.0411427
12416	508.0332644
12417	508.0300208
12418	508.0214987
12419	508.0138197
12420	508.005815
12421	507.9982337
12422	507.9952823
12423	507.9879015
12424	507.9849257
12425	507.9829507
12426	507.9779568
12427	507.9731008
12428	507.9686311
12429	507.9622784
12430	507.9589735
12431	507.9560349
12432	507.9515776
12433	507.9441059
12434	507.9390435
12435	507.9370317
12436	507.9342502
12437	507.9316029
12438	507.9247579
12439	507.9209867
12440	507.9155962
12441	507.9072426
12442	507.904898
12443	507.9007306
12444	507.8992154
12445	507.8962814
12446	507.8879763
12447	507.8870533
12448	507.8816781
12449	507.8756203
12450	507.8736518
12451	507.8734218
12452	507.8725021
12453	507.8683273
12454	507.867419
12455	507.8622902
12456	507.8581364
12457	507.8520932
12458	507.8501294
12459	507.8466185
12460	507.8415037
12461	507.8352525
12462	507.8304246
12463	507.8276711
12464	507.8210055
12465	507.8200927
12466	507.8191909
12467	507.8150278
12468	507.8090008
12469	507.8044898
12470	507.8042615
12471	507.7953209
12472	507.7944129
12473	507.789516
12474	507.7892884
12475	507.7854182
12476	507.7809541
12477	507.7727047
12478	507.7711943
12479	507.7634058
12480	507.7545311
12481	507.7467678
12482	507.7430256
12483	507.738669
12484	507.7361548
12485	507.7309366
12486	507.7289806
12487	507.72446
12488	507.720556
12489	507.7143019
12490	507.7094969
12491	507.7034944
12492	507.7009356
12493	507.6972066
12494	507.6920017
12495	507.6838087
12496	507.6791246
12497	507.6750197
12498	507.6721885
12499	507.6698567
12500	507.665488
12501	507.6565315
12502	507.652328
12503	507.6469003
12504	507.642544
12505	507.6348089
12506	507.6300398
12507	507.6272807
12508	507.6184927
12509	507.613786
12510	507.6116055
12511	507.6028385
12512	507.5994061
12513	507.5916955
12514	507.5872365
12515	507.5822119
12516	507.5802233
12517	507.5748709
12518	507.5734487
12519	507.5697994
12520	507.5672513
12521	507.5646852
12522	507.5579687
12523	507.5530157
12524	507.5512542
12525	507.542528
12526	507.5402029
12527	507.53606
12528	507.5333082
12529	507.5330811
12530	507.5282164
12531	507.5210102
12532	507.5207836
12533	507.5135121
12534	507.5115673
12535	507.5088208
12536	507.5001167
12537	507.4955244
12538	507.4911124
12539	507.4867112
12540	507.480632
12541	507.4740645
12542	507.4699363
12543	507.4697105
12544	507.4669719
12545	507.4610009
12546	507.4573544
12547	507.4522667
12548	507.4520414
12549	507.4481656
12550	507.4417199
12551	507.4408284
12552	507.4369617
12553	507.4352067
12554	507.4311972
12555	507.425242
12556	507.4197198
12557	507.4174036
12558	507.4105629
12559	507.4026296
12560	507.4017316
12561	507.3977955
12562	507.3889893
12563	507.3855769
12564	507.3829148
12565	507.3768651
12566	507.3700502
12567	507.3661487
12568	507.3585543
12569	507.3566173
12570	507.3546838
12571	507.3521514
12572	507.3512651
12573	507.3466903
12574	507.3449196
12575	507.3362545
12576	507.3297182
12577	507.3258356
12578	507.3249538
12579	507.3213237
12580	507.3174744
12581	507.3097143
12582	507.302994
12583	507.3008343
12584	507.2930067
12585	507.2870804
12586	507.2823875
12587	507.2794911
12588	507.2718935
12589	507.2710075
12590	507.2660914
12591	507.2635693
12592	507.2556624
12593	507.2525035
12594	507.2463425
12595	507.244037
12596	507.2404199
12597	507.2352301
12598	507.2332614
12599	507.2271209
12600	507.2205408
12601	507.2146381
12602	507.213228
12603	507.2083303
12604	507.2015596
12605	507.1955388
12606	507.1936156
12607	507.1917517
12608	507.187403
12609	507.1846927
12610	507.1821944
12611	507.17777
12612	507.1733596
12613	507.171076
12614	507.1668937
12615	507.1590155
12616	507.152258
12617	507.1451331
12618	507.1442616
12619	507.1421123
12620	507.14189
12621	507.1331352
12622	507.1322665
12623	507.1309922
12624	507.1223855
12625	507.1221638
12626	507.1177702
12627	507.1102187
12628	507.107769
12629	507.10367
12630	507.10153
12631	507.098651
12632	507.0965159
12633	507.0926591
12634	507.0856665
12635	507.0795258
12636	507.0786604
12637	507.0720148
12638	507.068173
12639	507.062315
12640	507.0620939
12641	507.0593695
12642	507.0528901
12643	507.0468023
12644	507.0428259
12645	507.0378329
12646	507.0308526
12647	507.0257933
12648	507.0191439
12649	507.014517
12650	507.0142965
12651	507.0092509
12652	507.0067764
12653	507.0002377
12654	506.9941705
12655	506.9926532
12656	506.9911624
12657	506.9874854
12658	506.9838663
12659	506.9819603
12660	506.9770035
12661	506.9745355
12662	506.9743155
12663	506.9684749
12664	506.9660986
12665	506.9639716
12666	506.9572023
12667	506.9550661
12668	506.9542051
12669	506.9520739
12670	506.9518548
12671	506.9431387
12672	506.9359278
12673	506.9350704
12674	506.9323558
12675	506.9279401
12676	506.9277215
12677	506.9241308
12678	506.9181493
12679	506.9153614
12680	506.9113999
12681	506.9058977
12682	506.9056793
12683	506.9054614
12684	506.898718
12685	506.8953389
12686	506.8939416
12687	506.8886073
12688	506.8800669
12689	506.8798495
12690	506.8723986
12691	506.8642452
12692	506.8615385
12693	506.8591117
12694	506.8566201
12695	506.8539189
12696	506.8484395
12697	506.847579
12698	506.8467289
12699	506.8395923
12700	506.83565
12701	506.8296232
12702	506.8235452
12703	506.8182806
12704	506.8155866
12705	506.8153698
12706	506.8130907
12707	506.8086632
12708	506.8067689
12709	506.7999619
12710	506.7930151
12711	506.7845444
12712	506.7808899
12713	506.7783858
12714	506.7750184
12715	506.7748021
12716	506.7711584
12717	506.767351
12718	506.7646856
12719	506.7606148
12720	506.7597695
12721	506.7537101
12722	506.7497819
12723	506.7413386
12724	506.7411229
12725	506.7386466
12726	506.7367581
12727	506.7348731
12728	506.730277
12729	506.7294345
12730	506.725423
12731	506.7167887
12732	506.7153998
12733	506.7123501
12734	506.7108706
12735	506.7038194
12736	506.6960008
12737	506.6912928
12738	506.690445
12739	506.6837851
12740	506.6762067
12741	506.6704432
12742	506.6679769
12743	506.6677624
12744	506.6608444
12745	506.6593675
12746	506.6555805
12747	506.6520127
12748	506.6506267
12749	506.6441693
12750	506.641488
12751	506.6379078
12752	506.6376938
12753	506.6374803
12754	506.6345531
12755	506.6309846
12756	506.6261308
12757	506.6234548
12758	506.6226124
12759	506.615968
12760	506.6111268
12761	506.6057329
12762	506.6023267
12763	506.5957932
12764	506.5955806
12765	506.5953685
12766	506.5923971
12767	506.5921854
12768	506.5919742
12769	506.5895238
12770	506.5837804
12771	506.581473
12772	506.5791439
12773	506.5731744
12774	506.5696173
12775	506.5675087
12776	506.5617083
12777	506.5546775
12778	506.5504224
12779	506.5416702
12780	506.5362532
12781	506.5322039
12782	506.5278768
12783	506.5276659
12784	506.5274554
12785	506.5203008
12786	506.5117229
12787	506.5098479
12788	506.5063094
12789	506.4997005
12790	506.4931307
12791	506.4895273
12792	506.4841268
12793	506.4766195
12794	506.4700789
12795	506.467828
12796	506.4618271
12797	506.4548466
12798	506.4495831
12799	506.4471385
12800	506.4450352
12801	506.4420704
12802	506.4357455
12803	506.4342796
12804	506.4316229
12805	506.4225949
12806	506.4171458
12807	506.4144794
12808	506.4115287
12809	506.4096614
12810	506.4072194
12811	506.4063891
12812	506.4010145
12813	506.3991514
12814	506.3962107
12815	506.3896598
12816	506.3843766
12817	506.3808539
12818	506.3750887
12819	506.3724463
12820	506.3705899
12821	506.3664396
12822	506.3616855
12823	506.3595937
12824	506.3569525
12825	506.356125
12826	506.3491756
12827	506.3483427
12828	506.3456852
12829	506.338837
12830	506.3380143
12831	506.329027
12832	506.3231765
12833	506.3217196
12834	506.3192672
12835	506.3178128
12836	506.3151633
12837	506.3113032
12838	506.3104743
12839	506.305447
12840	506.2983906
12841	506.2925693
12842	506.2855376
12843	506.284087
12844	506.2838784
12845	506.2817761
12846	506.2774076
12847	506.2740807
12848	506.2705498
12849	506.2675873
12850	506.2623261
12851	506.2554585
12852	506.2521679
12853	506.25196
12854	506.2490363
12855	506.2423553
12856	506.2421479
12857	506.2406658
12858	506.2329113
12859	506.2269466
12860	506.2267398
12861	506.2213854
12862	506.2151035
12863	506.2088385
12864	506.208632
12865	506.2062144
12866	506.2036366
12867	506.1972535
12868	506.1904228
12869	506.1902167
12870	506.1867218
12871	506.1848753
12872	506.1813784
12873	506.1749042
12874	506.1722644
12875	506.1696414
12876	506.1631371
12877	506.1607056
12878	506.1568749
12879	506.1512842
12880	506.1510787
12881	506.144722
12882	506.1384906
12883	506.1344655
12884	506.1281294
12885	506.1253578
12886	506.1167503
12887	506.1165455
12888	506.1097453
12889	506.107655
12890	506.1011951
12891	506.0928475
12892	506.0876178
12893	506.0808343
12894	506.0715329
12895	506.0680033
12896	506.0615385
12897	506.0600949
12898	506.0586541
12899	506.0511858
12900	506.0503663
12901	506.046097
12902	506.0402008
12903	506.0387249
12904	506.0366411
12905	506.0302254
12906	506.0294149
12907	506.0234812
12908	506.0220432
12909	506.0177016
12910	506.01087
12911	506.0065494
12912	505.9992348
12913	505.9949072
12914	505.9902283
12915	505.9884181
12916	505.9866116
12917	505.9802153
12918	505.9782767
12919	505.9740217
12920	505.9657167
12921	505.9631076
12922	505.9575661
12923	505.9573623
12924	505.9547333
12925	505.9504269
12926	505.9483568
12927	505.9435594
12928	505.9366273
12929	505.9324941
12930	505.9278339
12931	505.9214367
12932	505.9146754
12933	505.9113738
12934	505.9046291
12935	505.9031951
12936	505.8986329
12937	505.8965666
12938	505.8901839
12939	505.8855111
12940	505.8823717
12941	505.878633
12942	505.8784298
12943	505.8743976
12944	505.8715459
12945	505.8667227
12946	505.8600259
12947	505.8526469
12948	505.8476515
12949	505.8468429
12950	505.8460298
12951	505.8426975
12952	505.8412656
12953	505.8410634
12954	505.8358644
12955	505.8295597
12956	505.8277344
12957	505.8231348
12958	505.8223247
12959	505.8145985
12960	505.8084166
12961	505.8058205
12962	505.8043908
12963	505.7997433
12964	505.798943
12965	505.7968831
12966	505.7905761
12967	505.7837208
12968	505.7797296
12969	505.7734622
12970	505.7726581
12971	505.7680273
12972	505.760634
12973	505.7543528
12974	505.7519399
12975	505.745676
12976	505.7430871
12977	505.7416598
12978	505.7388071
12979	505.7325605
12980	505.7311355
12981	505.7279519
12982	505.7244476
12983	505.7230173
12984	505.7208182
12985	505.716309
12986	505.7096791
12987	505.7055279
12988	505.7019944
12989	505.6978836
12990	505.6917202
12991	505.6864502
12992	505.6802203
12993	505.6778748
12994	505.6716126
12995	505.6654136
12996	505.6587127
12997	505.6546136
12998	505.6505236
12999	505.6422535
13000	505.63854
13001	505.6323073
13002	505.6277038
13003	505.6200242
13004	505.6163943
13005	505.6137843
13006	505.6082263
13007	505.6036234
13008	505.60039
13009	505.5935322
13010	505.5897322
13011	505.582965
13012	505.5794483
13013	505.5749518
13014	505.5723465
13015	505.5678776
13016	505.5638028
13017	505.5593187
13018	505.5551165
13019	505.5512654
13020	505.545096
13021	505.5369513
13022	505.5348972
13023	505.528137
13024	505.5251421
13025	505.5189995
13026	505.5169491
13027	505.5151395
13028	505.5106725
13029	505.5064844
13030	505.5003517
13031	505.4915136
13032	505.4847329
13033	505.4801626
13034	505.4764075
13035	505.4714209
13036	505.4631859
13037	505.4590478
13038	505.4561642
13039	505.45379
13040	505.4493154
13041	505.4440758
13042	505.4394997
13043	505.4376946
13044	505.433147
13045	505.4311177
13046	505.4270678
13047	505.4226257
13048	505.4165153
13049	505.4124753
13050	505.4075003
13051	505.4016371
13052	505.4014367
13053	505.3947398
13054	505.3911383
13055	505.3871069
13056	505.3790163
13057	505.3745791
13058	505.3697751
13059	505.364982
13060	505.3588917
13061	505.3554842
13062	505.3466867
13063	505.34173
13064	505.3388598
13065	505.3357236
13066	505.3336797
13067	505.3294053
13068	505.325936
13069	505.3207202
13070	505.3162819
13071	505.3118534
13072	505.3073011
13073	505.3025224
13074	505.2995312
13075	505.2931403
13076	505.2929403
13077	505.2841753
13078	505.2775417
13079	505.2725831
13080	505.2699926
13081	505.2647969
13082	505.2607887
13083	505.2605893
13084	505.2518505
13085	505.2494619
13086	505.2452097
13087	505.2409686
13088	505.2365566
13089	505.2281191
13090	505.2263212
13091	505.2181234
13092	505.2152667
13093	505.2107143
13094	505.2053539
13095	505.2008325
13096	505.19785
13097	505.1970589
13098	505.1942658
13099	505.1881611
13100	505.1839218
13101	505.1813392
13102	505.1768047
13103	505.1739946
13104	505.1688177
13105	505.1667601
13106	505.1618246
13107	505.1573013
13108	505.1571031
13109	505.1563146
13110	505.1502526
13111	505.1457462
13112	505.1371665
13113	505.135134
13114	505.1291342
13115	505.1245447
13116	505.1225155
13117	505.11801
13118	505.1127763
13119	505.1075565
13120	505.1040811
13121	505.100088
13122	505.0982978
13123	505.0933597
13124	505.0909834
13125	505.084943
13126	505.0783488
13127	505.0756965
13128	505.074913
13129	505.070796
13130	505.0663016
13131	505.0611462
13132	505.0545696
13133	505.050823
13134	505.0500413
13135	505.0428944
13136	505.0368668
13137	505.031886
13138	505.0227702
13139	505.0200754
13140	505.0172294
13141	505.0122606
13142	505.0114801
13143	505.0027876
13144	504.9979704
13145	504.9954176
13146	504.9888587
13147	504.9808516
13148	504.9748395
13149	504.9703275
13150	504.9677804
13151	504.9649437
13152	504.9619025
13153	504.9598551
13154	504.956298
13155	504.9526247
13156	504.9481388
13157	504.9430421
13158	504.9410214
13159	504.9408243
13160	504.9326669
13161	504.9245317
13162	504.9179937
13163	504.9114322
13164	504.9027761
13165	504.8988024
13166	504.8962633
13167	504.8935894
13168	504.8875647
13169	504.8849183
13170	504.8823839
13171	504.8774784
13172	504.872293
13173	504.8676487
13174	504.8610397
13175	504.8575395
13176	504.8508413
13177	504.8464176
13178	504.8438886
13179	504.8365958
13180	504.8314625
13181	504.8254814
13182	504.8194585
13183	504.816892
13184	504.8103748
13185	504.8075483
13186	504.8004715
13187	504.7957547
13188	504.7926576
13189	504.7881919
13190	504.7856455
13191	504.7770313
13192	504.77242
13193	504.770652
13194	504.7681318
13195	504.7631929
13196	504.7546059
13197	504.7494907
13198	504.7455399
13199	504.7432877
13200	504.7404784
13201	504.7360144
13202	504.7334989
13203	504.7293822
13204	504.7250482
13205	504.7219655
13206	504.7181836
13207	504.7159394
13208	504.7073809
13209	504.7043045
13210	504.7035251
13211	504.6983543
13212	504.693044
13213	504.6870584
13214	504.6827107
13215	504.68047
13216	504.677402
13217	504.6733058
13218	504.6658627
13219	504.6630684
13220	504.6605595
13221	504.6561138
13222	504.6509573
13223	504.6507617
13224	504.6438201
13225	504.6378567
13226	504.6334058
13227	504.626918
13228	504.6197589
13229	504.6172547
13230	504.6160704
13231	504.6138354
13232	504.6107735
13233	504.6071041
13234	504.606909
13235	504.6018091
13236	504.5965189
13237	504.5963241
13238	504.5919938
13239	504.5868526
13240	504.5824163
13241	504.5773776
13242	504.5766036
13243	504.5684986
13244	504.5615202
13245	504.5581684
13246	504.5573965
13247	504.5542573
13248	504.5488041
13249	504.5463061
13250	504.542386
13251	504.5379642
13252	504.5335516
13253	504.5293869
13254	504.5286181
13255	504.5249343
13256	504.5184043
13257	504.5142507
13258	504.5076357
13259	504.503558
13260	504.501329
13261	504.4928049
13262	504.4920376
13263	504.4841332
13264	504.4782016
13265	504.476197
13266	504.471522
13267	504.4671152
13268	504.4627776
13269	504.4563297
13270	504.4532869
13271	504.4482122
13272	504.4448755
13273	504.4446
13274	504.4441597
13275	504.4382429
13276	504.4323426
13277	504.4298523
13278	504.4240553
13279	504.4203895
13280	504.4176078
13281	504.4132103
13282	504.4088164
13283	504.402946
13284	504.3958713
13285	504.3912792
13286	504.3873847
13287	504.3834982
13288	504.3770716
13289	504.3722059
13290	504.3638087
13291	504.3610404
13292	504.358821
13293	504.3544458
13294	504.3511827
13295	504.3447745
13296	504.3445824
13297	504.3399215
13298	504.3391565
13299	504.3332436
13300	504.3268544
13301	504.3222056
13302	504.3204065
13303	504.3155103
13304	504.3108726
13305	504.307739
13306	504.3029268
13307	504.2983004
13308	504.2898295
13309	504.2849468
13310	504.2800756
13311	504.2742148
13312	504.2717328
13313	504.2692032
13314	504.262472
13315	504.2547878
13316	504.2520301
13317	504.2450918
13318	504.242615
13319	504.2404027
13320	504.2339731
13321	504.2276001
13322	504.2212424
13323	504.2152823
13324	504.2107041
13325	504.2073818
13326	504.2049097
13327	504.2012782
13328	504.1990716
13329	504.1940288
13330	504.1910671
13331	504.1846323
13332	504.1793897
13333	504.1747845
13334	504.1730935
13335	504.1672134
13336	504.1619882
13337	504.155876
13338	504.1530732
13339	504.1466753
13340	504.1408829
13341	504.136054
13342	504.1316305
13343	504.1308678
13344	504.1302548
13345	504.1277883
13346	504.1220105
13347	504.1181518
13348	504.1118297
13349	504.107243
13350	504.1028994
13351	504.0936566
13352	504.0868493
13353	504.0805434
13354	504.0765728
13355	504.0733484
13356	504.0708874
13357	504.066477
13358	504.0583906
13359	504.0535395
13360	504.0533489
13361	504.0470582
13362	504.0419624
13363	504.0381179
13364	504.0338093
13365	504.0289698
13366	504.0207907
13367	504.0164625
13368	504.0126038
13369	504.0082875
13370	504.0018374
13371	504.001079
13372	503.9960657
13373	503.9954589
13374	503.989616
13375	503.9838697
13376	503.9787937
13377	503.9725305
13378	503.9717759
13379	503.9694821
13380	503.9632337
13381	503.9583927
13382	503.9529931
13383	503.9472656
13384	503.9444258
13385	503.9421767
13386	503.9401547
13387	503.9399653
13388	503.9367494
13389	503.9299231
13390	503.9297343
13391	503.9295459
13392	503.9241857
13393	503.9159419
13394	503.915754
13395	503.9100313
13396	503.9046863
13397	503.9017215
13398	503.9009706
13399	503.8933699
13400	503.8909232
13401	503.8901743
13402	503.885873
13403	503.8782929
13404	503.873999
13405	503.8686696
13406	503.8650543
13407	503.8593615
13408	503.8527959
13409	503.8454521
13410	503.8411685
13411	503.8344089
13412	503.8319682
13413	503.8241467
13414	503.8203231
13415	503.8138827
13416	503.8054754
13417	503.8021825
13418	503.7997491
13419	503.7961475
13420	503.7918894
13421	503.7859975
13422	503.7817526
13423	503.7769292
13424	503.7741777
13425	503.7693661
13426	503.7652137
13427	503.7571869
13428	503.7496573
13429	503.7474555
13430	503.7431845
13431	503.7404424
13432	503.7354549
13433	503.7347088
13434	503.7293339
13435	503.7263982
13436	503.7196262
13437	503.7144479
13438	503.7124348
13439	503.7062262
13440	503.7037207
13441	503.6991726
13442	503.6958914
13443	503.68764
13444	503.685784
13445	503.681409
13446	503.6775245
13447	503.673939
13448	503.6703488
13449	503.6647009
13450	503.6618864
13451	503.6560996
13452	503.6498394
13453	503.6455821
13454	503.6372119
13455	503.6337887
13456	503.6273835
13457	503.6202092
13458	503.613056
13459	503.6082358
13460	503.6055106
13461	503.6033185
13462	503.5995232
13463	503.5971041
13464	503.5904444
13465	503.5852888
13466	503.5831008
13467	503.5778129
13468	503.573568
13469	503.5692113
13470	503.561455
13471	503.5564686
13472	503.55426
13473	503.5503297
13474	503.5453036
13475	503.5397014
13476	503.5320073
13477	503.5295948
13478	503.5267981
13479	503.5243938
13480	503.519047
13481	503.5168627
13482	503.5126271
13483	503.5039318
13484	503.4984536
13485	503.4944319
13486	503.4854612
13487	503.4792884
13488	503.4791031
13489	503.4743136
13490	503.4700891
13491	503.4645036
13492	503.4601728
13493	503.4573858
13494	503.45317
13495	503.448963
13496	503.4438359
13497	503.4374116
13498	503.4326347
13499	503.4318916
13500	503.4250883
13501	503.4213797
13502	503.4170614
13503	503.4083977
13504	503.4051801
13505	503.4027852
13506	503.3950586
13507	503.388908
13508	503.3853439
13509	503.37875
13510	503.3726135
13511	503.3673561
13512	503.3601672
13513	503.3553376
13514	503.3515852
13515	503.3494043
13516	503.3448485
13517	503.3398965
13518	503.3356542
13519	503.3308902
13520	503.3266994
13521	503.3224151
13522	503.3188625
13523	503.3140698
13524	503.3089628
13525	503.3052259
13526	503.2990491
13527	503.2976644
13528	503.2954894
13529	503.2917613
13530	503.2869049
13531	503.2825206
13532	503.2792637
13533	503.275868
13534	503.2716032
13535	503.2668525
13536	503.2628008
13537	503.2606313
13538	503.2562615
13539	503.2491037
13540	503.2448114
13541	503.2425935
13542	503.2386006
13543	503.2320468
13544	503.2313066
13545	503.2255136
13546	503.2227443
13547	503.2150488
13548	503.206948
13549	503.2009698
13550	503.1974177
13551	503.1942368
13552	503.1900086
13553	503.1838964
13554	503.1824994
13555	503.1803357
13556	503.1748271
13557	503.1745625
13558	503.17085
13559	503.1683684
13560	503.1652123
13561	503.1609329
13562	503.1520046
13563	503.1477371
13564	503.1450332
13565	503.1417969
13566	503.1394201
13567	503.1305191
13568	503.1223918
13569	503.1144143
13570	503.1063161
13571	503.0981826
13572	503.0916742
13573	503.0882978
13574	503.0848705
13575	503.0783112
13576	503.0743406
13577	503.0698657
13578	503.065674
13579	503.0617166
13580	503.0589583
13581	503.0556475
13582	503.0511085
13583	503.0474124
13584	503.0419582
